year,month,date,"longitude (degree: E+, W-)","latitude (degree: N+, S-)",Level 0 (pieces/m3),ratio (fragment<5 mm),Level 1 (pieces/m3),windspeed (m/s),significant wave height (m),Level 2p (pieces/km2),Level 2w1 (g/km2),Level 2w2 (g/km2),No. in Table 1
2002,5,13,-63.43,30.51,0.0929,0.83,0.0771,2.35,0.905,22300.0,527.0,18.4,20
2002,5,14,-63.57,30.05,0.0216,0.83,0.0179,5.11,0.928,11500.0,273.0,8.24,20
2002,5,15,-62.51,29.68,0.0691,0.83,0.0574,8.13,1.1,69900.0,1650.0,74.2,20
2002,5,15,-61.95,29.76,0.0232,0.83,0.0193,7.41,0.941,18200.0,432.0,14.4,20
2002,5,16,-61.43,29.4,0.0583,0.83,0.0484,7.02,1.58,73000.0,1730.0,78.2,20
2002,5,16,-61.55,29.09,0.00216,0.83,0.00179,7.02,1.58,2700.0,64.0,1.4,20
2002,5,17,-62.54,29.3,0.0,0.83,0.0,6.9,1.85,0.0,0.0,0.0,20
2002,5,17,-62.97,29.35,0.0744,0.83,0.0618,6.9,1.85,107000.0,2530.0,125.0,20
2002,5,18,-63.34,29.97,0.00216,0.83,0.00179,5.4,1.35,1780.0,42.0,0.84,20
2002,5,18,-64.02,30.9,0.0,0.83,0.0,4.51,1.33,0.0,0.0,0.0,20
2002,5,18,-64.87,31.83,0.036,0.83,0.0299,4.6,1.24,23100.0,547.0,19.2,20
2002,5,26,-63.94,32.49,0.0,0.83,0.0,2.06,1.72,0.0,0.0,0.0,20
2002,5,26,-63.46,32.99,0.382,0.83,0.317,2.06,1.72,152000.0,3600.0,192.0,20
2002,5,26,-63.47,33.64,0.0027,0.83,0.00224,2.31,1.79,1250.0,29.7,0.55,20
2002,5,27,-63.79,33.86,0.16,0.83,0.133,3.88,1.3,91000.0,2150.0,102.0,20
2002,5,27,-64.25,34.57,0.0,0.83,0.0,4.16,1.25,0.0,0.0,0.0,20
2002,5,28,-64.32,34.78,2.17,0.83,1.8,4.64,1.07,1220000.0,28800.0,2420.0,20
2002,5,28,-64.8,35.38,0.0923,0.83,0.0766,2.9,1.06,32100.0,759.0,28.7,20
2002,5,30,-65.36,36.43,1.62,0.83,1.34,6.99,1.2,1530000.0,36300.0,3210.0,20
2002,5,30,-65.66,37.11,0.013,0.83,0.0108,7.98,1.27,14800.0,351.0,11.2,20
2002,5,30,-65.45,38.13,0.00216,0.83,0.00179,7.22,1.38,2420.0,57.3,1.23,20
2002,5,31,-65.62,38.77,0.00648,0.83,0.00538,10.6,2.53,19600.0,464.0,15.7,20
2002,6,1,-65.99,39.98,0.0,0.83,0.0,9.96,2.69,0.0,0.0,0.0,20
2002,6,2,-64.95,41.75,0.0,0.83,0.0,7.71,2.13,0.0,0.0,0.0,20
2002,5,2,-64.24,41.75,0.0,0.83,0.0,11.8,2.1,0.0,0.0,0.0,20
2002,6,3,-63.23,42.24,0.0,0.83,0.0,8.78,1.89,0.0,0.0,0.0,20
2002,6,4,-58.95,43.99,0.0,0.83,0.0,4.27,1.92,0.0,0.0,0.0,20
2002,6,6,-61.68,44.26,0.0,0.83,0.0,8.78,1.66,0.0,0.0,0.0,20
2002,6,7,-64.1,44.21,0.024,0.83,0.0199,4.9,0.0,39500.0,934.0,36.9,20
2002,6,10,-64.18,43.91,0.00432,0.83,0.00359,5.89,1.16,3320.0,78.7,1.81,20
2002,6,29,-69.11,39.61,0.0518,0.83,0.043,5.36,1.87,58400.0,1380.0,59.6,20
2002,6,30,-68.68,39.53,0.0,0.83,0.0,3.95,1.22,0.0,0.0,0.0,20
2002,7,1,-68.25,40.51,0.00216,0.83,0.00179,1.12,0.785,214.0,5.07,0.0637,20
2002,7,2,-69.24,42.13,0.0,0.83,0.0,5.45,0.463,0.0,0.0,0.0,20
2002,7,12,-70.23,41.83,0.0,0.83,0.0,0.6,0.253,0.0,0.0,0.0,20
2002,7,13,-70.25,41.84,0.0,0.83,0.0,3.55,0.295,0.0,0.0,0.0,20
2002,7,13,-70.34,41.88,0.0,0.83,0.0,3.55,0.295,0.0,0.0,0.0,20
2002,7,14,-70.23,42.13,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.23,42.14,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.24,42.16,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.25,42.17,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.25,42.19,0.00166,0.83,0.00138,5.59,0.0,196.0,4.63,0.057,20
2002,7,14,-70.25,42.21,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.24,42.23,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.38,42.33,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.39,42.35,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,14,-70.4,42.38,0.0,0.83,0.0,5.59,0.0,0.0,0.0,0.0,20
2002,7,15,-70.42,42.41,0.0,0.83,0.0,6.22,0.0,0.0,0.0,0.0,20
2002,7,15,-70.43,42.43,0.0,0.83,0.0,6.22,0.0,0.0,0.0,0.0,20
2002,7,15,-70.45,42.45,0.0,0.83,0.0,6.22,0.0,0.0,0.0,0.0,20
2002,7,15,-70.46,42.47,0.0,0.83,0.0,6.22,0.0,0.0,0.0,0.0,20
2002,7,26,-70.76,41.17,0.0,0.83,0.0,8.3,1.41,0.0,0.0,0.0,20
2002,7,27,-70.72,41.02,0.0,0.83,0.0,3.11,0.999,0.0,0.0,0.0,20
2002,7,27,-70.82,40.77,0.0,0.83,0.0,4.32,1.2,0.0,0.0,0.0,20
2002,7,28,-69.88,40.73,0.0,0.83,0.0,2.26,0.934,0.0,0.0,0.0,20
2002,7,28,-68.7,40.87,0.0081,0.83,0.00672,3.55,1.03,3360.0,79.5,1.83,20
2002,7,29,-69.0,41.61,0.0,0.83,0.0,3.36,0.78,0.0,0.0,0.0,20
2002,7,29,-69.58,42.31,0.0,0.83,0.0,5.22,0.234,0.0,0.0,0.0,20
2002,8,5,-68.94,42.81,0.00216,0.83,0.00179,6.26,0.798,1220.0,28.8,0.529,20
2002,8,6,-69.41,42.95,0.0,0.83,0.0,10.2,0.617,0.0,0.0,0.0,20
2002,8,6,-69.58,42.66,0.0,0.83,0.0,10.2,0.617,0.0,0.0,0.0,20
2002,8,7,-69.26,41.62,0.00332,0.83,0.00276,6.69,0.585,1470.0,34.7,0.665,20
2002,8,7,-68.97,41.12,0.0,0.83,0.0,3.41,0.726,0.0,0.0,0.0,20
2002,8,19,-70.2,42.4,0.0,0.83,0.0,2.99,0.0,0.0,0.0,0.0,20
2002,8,19,-70.32,42.34,0.0027,0.83,0.00224,2.99,0.0,753.0,17.8,0.295,20
2002,8,20,-69.75,42.39,0.0,0.83,0.0,6.14,0.343,0.0,0.0,0.0,20
2002,8,20,-69.46,41.99,0.00432,0.83,0.00359,3.81,0.525,975.0,23.1,0.404,20
2002,8,21,-68.8,40.96,0.0,0.83,0.0,10.8,1.48,0.0,0.0,0.0,20
2002,8,24,-71.13,41.29,0.0,0.83,0.0,6.55,0.0596,0.0,0.0,0.0,20
2002,8,25,-71.1,41.27,0.0,0.83,0.0,5.31,0.0101,0.0,0.0,0.0,20
2002,8,25,-70.99,41.3,0.0,0.83,0.0,4.26,0.61,0.0,0.0,0.0,20
2002,9,6,-70.3,40.7,0.00432,0.83,0.00359,3.72,0.714,1290.0,30.6,0.571,20
2002,9,6,-69.44,39.88,0.00216,0.83,0.00179,5.04,0.958,1180.0,27.9,0.508,20
2002,9,7,-68.24,39.87,0.00864,0.83,0.00717,2.15,0.967,2030.0,48.0,0.988,20
2002,9,8,-66.34,40.87,0.00216,0.83,0.00179,2.23,0.905,491.0,11.6,0.175,20
2002,9,8,-67.05,41.69,0.0,0.83,0.0,0.936,0.837,0.0,0.0,0.0,20
2002,9,9,-67.97,43.67,0.0,0.83,0.0,5.32,0.827,0.0,0.0,0.0,20
2002,9,10,-67.27,44.38,0.00216,0.83,0.00179,4.73,0.619,713.0,16.9,0.276,20
2002,9,10,-67.5,44.44,0.0,0.83,0.0,4.73,0.619,0.0,0.0,0.0,20
2002,10,17,-70.09,41.47,0.0216,0.83,0.0179,15.4,1.95,73100.0,1730.0,78.4,20
2002,10,18,-69.59,41.37,0.0,0.83,0.0,2.55,1.27,0.0,0.0,0.0,20
2002,10,18,-68.6,41.2,0.0,0.83,0.0,2.3,1.65,0.0,0.0,0.0,20
2002,10,20,-66.33,39.83,0.0,0.83,0.0,10.5,1.92,0.0,0.0,0.0,20
2002,10,21,-65.09,38.99,0.0,0.83,0.0,8.53,1.96,0.0,0.0,0.0,20
2002,10,21,-63.99,38.64,0.0454,0.83,0.0377,7.92,2.31,93500.0,2210.0,106.0,20
2002,10,22,-63.15,37.99,0.00864,0.83,0.00717,8.13,1.82,14400.0,341.0,10.8,20
2002,10,22,-62.55,37.21,0.0216,0.83,0.0179,8.17,1.89,37500.0,888.0,34.7,20
2002,10,23,-62.15,36.55,0.00648,0.83,0.00538,8.1,1.93,11400.0,271.0,8.15,20
2002,10,23,-61.33,34.68,0.0177,0.83,0.0147,6.5,1.86,24100.0,570.0,20.2,20
2002,10,24,-60.98,35.13,0.0151,0.83,0.0125,8.19,2.2,30700.0,726.0,27.2,20
2002,10,24,-60.87,34.86,0.00432,0.83,0.00359,6.51,2.18,6930.0,164.0,4.42,20
2002,10,25,-60.78,33.62,0.0108,0.83,0.00896,7.31,2.01,17900.0,424.0,14.1,20
2002,10,26,-59.56,31.99,0.0903,0.83,0.0749,8.96,2.04,186000.0,4410.0,245.0,20
2002,10,26,-59.21,31.25,0.0648,0.83,0.0538,8.96,2.04,134000.0,3160.0,164.0,20
2002,10,27,-59.61,30.61,0.00432,0.83,0.00359,9.58,1.95,9080.0,215.0,6.15,20
2002,10,27,-59.08,30.45,0.0907,0.83,0.0753,9.58,1.95,191000.0,4510.0,252.0,20
2002,10,28,-58.54,29.74,0.0173,0.83,0.0144,9.06,2.28,40300.0,953.0,37.9,20
2002,10,28,-58.43,28.98,0.0281,0.83,0.0233,6.72,2.14,45600.0,1080.0,44.0,20
2002,10,29,-58.29,28.12,0.00432,0.83,0.00359,5.15,1.91,4800.0,114.0,2.83,20
2002,10,29,-57.92,27.59,0.212,0.83,0.176,6.61,1.92,303000.0,7160.0,443.0,20
2002,10,30,-57.68,26.93,0.0454,0.83,0.0377,2.7,2.17,30000.0,709.0,26.4,20
2002,10,30,-57.47,26.57,0.0605,0.83,0.0502,2.7,2.17,39900.0,945.0,37.5,20
2002,10,30,-57.33,26.29,0.0432,0.83,0.0359,2.7,2.17,28500.0,675.0,24.8,20
2002,10,31,-57.2,25.9,0.0281,0.83,0.0233,3.33,1.98,20900.0,494.0,17.0,20
2002,10,31,-57.1,25.6,0.0,0.83,0.0,3.33,1.98,0.0,0.0,0.0,20
2002,10,31,-56.9,25.05,0.104,0.83,0.0863,2.77,2.06,66800.0,1580.0,70.2,20
2002,11,1,-56.76,24.45,0.0,0.83,0.0,4.13,1.65,0.0,0.0,0.0,20
2002,11,1,-56.39,23.13,0.0168,0.83,0.0139,2.96,1.72,9650.0,228.0,6.63,20
2002,11,2,-56.52,22.3,0.0108,0.83,0.00896,6.35,1.67,12900.0,305.0,9.43,20
2002,11,2,-56.7,21.68,0.00432,0.83,0.00359,7.37,1.76,6310.0,149.0,3.95,20
2002,11,3,-57.13,20.93,0.00432,0.83,0.00359,6.71,1.87,6120.0,145.0,3.8,20
2002,11,3,-57.26,20.29,0.00216,0.83,0.00179,6.71,1.87,3060.0,72.4,1.63,20
2002,11,4,-57.75,19.38,0.0036,0.83,0.00299,7.29,2.09,6190.0,147.0,3.85,20
2002,11,4,-57.73,17.05,0.00432,0.83,0.00359,8.81,2.39,10300.0,243.0,7.15,20
2002,11,5,-57.8,16.68,0.0,0.83,0.0,6.27,2.38,0.0,0.0,0.0,20
2002,11,5,-57.85,16.39,0.0,0.83,0.0,6.27,2.38,0.0,0.0,0.0,20
2002,11,12,-61.53,12.67,0.0,0.83,0.0,8.45,2.18,0.0,0.0,0.0,20
2002,11,12,-61.66,13.14,0.0,0.83,0.0,8.07,2.19,0.0,0.0,0.0,20
2002,11,12,-61.65,13.46,0.00196,0.83,0.00163,8.07,2.19,3900.0,92.4,2.2,20
2002,11,13,-61.56,13.37,0.00196,0.83,0.00163,6.93,2.17,3320.0,78.5,1.8,20
2002,11,13,-61.58,13.52,0.00648,0.83,0.00538,6.93,2.17,11000.0,260.0,7.74,20
2002,11,14,-61.21,13.74,0.00216,0.83,0.00179,5.77,2.36,3320.0,78.5,1.8,20
2002,11,20,-63.72,17.42,0.0,0.83,0.0,6.3,2.89,0.0,0.0,0.0,20
2002,11,21,-63.76,17.34,0.0,0.83,0.0,5.86,2.31,0.0,0.0,0.0,20
2002,11,21,-63.8,17.36,0.0,0.83,0.0,5.86,2.31,0.0,0.0,0.0,20
2002,11,21,-63.8,17.46,0.0,0.83,0.0,5.86,2.31,0.0,0.0,0.0,20
2002,12,3,-65.01,16.37,0.0,0.83,0.0,9.74,2.46,0.0,0.0,0.0,20
2002,12,4,-64.71,16.55,0.0,0.83,0.0,8.68,2.58,0.0,0.0,0.0,20
2002,12,6,-62.95,13.78,0.0,0.83,0.0,9.7,3.28,0.0,0.0,0.0,20
2002,12,7,-62.75,13.43,0.0,0.83,0.0,9.4,3.03,0.0,0.0,0.0,20
2002,12,12,-61.4,13.29,0.0,0.83,0.0,9.74,2.5,0.0,0.0,0.0,20
2002,12,13,-61.72,13.27,0.0,0.83,0.0,8.01,2.27,0.0,0.0,0.0,20
2002,12,15,-67.42,15.28,0.0,0.83,0.0,6.84,1.71,0.0,0.0,0.0,20
2002,12,16,-68.83,15.53,0.0,0.83,0.0,6.04,1.47,0.0,0.0,0.0,20
2002,12,17,-69.61,15.62,0.0,0.83,0.0,6.13,1.34,0.0,0.0,0.0,20
2002,12,18,-71.33,16.45,0.0,0.83,0.0,7.78,1.21,0.0,0.0,0.0,20
2002,12,18,-71.94,16.15,0.0,0.83,0.0,7.78,1.21,0.0,0.0,0.0,20
2002,12,19,-72.99,15.16,0.0,0.83,0.0,9.48,1.46,0.0,0.0,0.0,20
2002,12,20,-73.6,16.2,0.0,0.83,0.0,9.94,2.26,0.0,0.0,0.0,20
2002,12,20,-74.13,16.82,0.0,0.83,0.0,8.78,2.34,0.0,0.0,0.0,20
2002,12,21,-74.39,17.99,0.0143,0.83,0.0119,7.94,2.54,32500.0,768.0,29.1,20
2002,12,21,-74.59,18.15,0.0169,0.83,0.014,5.44,2.49,25800.0,611.0,22.0,20
2002,12,22,-75.85,17.91,0.0024,0.83,0.00199,9.46,2.19,5600.0,132.0,3.41,20
2002,12,24,-77.35,18.58,0.0261,0.83,0.0217,0.0,1.79,60900.0,1440.0,62.7,20
2002,12,26,-80.55,19.45,0.0,0.83,0.0,6.83,1.65,0.0,0.0,0.0,20
2003,1,6,-82.21,24.27,0.0,0.83,0.0,6.12,1.21,0.0,0.0,0.0,20
2003,1,6,-82.24,24.37,0.0,0.83,0.0,6.12,1.21,0.0,0.0,0.0,20
2003,1,29,-82.94,25.52,0.00432,0.83,0.00359,7.34,0.947,3390.0,80.1,1.85,20
2003,1,30,-81.9,23.94,0.00864,0.83,0.00717,6.94,0.0,6770.0,160.0,4.3,20
2003,1,30,-81.6,24.01,0.0018,0.83,0.00149,8.05,1.13,1850.0,43.8,0.884,20
2003,1,31,-82.58,24.17,0.0,0.83,0.0,6.38,1.05,0.0,0.0,0.0,20
2003,2,1,-83.46,24.53,0.00958,0.83,0.00795,3.64,0.801,3150.0,74.6,1.69,20
2003,2,1,-83.38,24.58,0.0,0.83,0.0,3.64,0.801,0.0,0.0,0.0,20
2003,2,11,-81.57,24.42,0.00648,0.83,0.00538,4.7,0.596,2050.0,48.5,0.999,20
2003,2,12,-80.79,24.49,0.0,0.83,0.0,4.28,0.72,0.0,0.0,0.0,20
2003,2,12,-79.59,24.78,0.0,0.83,0.0,5.03,0.743,0.0,0.0,0.0,20
2003,2,13,-79.67,25.68,0.0,0.83,0.0,6.77,1.17,0.0,0.0,0.0,20
2003,2,14,-79.03,26.37,0.00648,0.83,0.00538,7.14,1.24,6480.0,153.0,4.08,20
2003,2,14,-78.61,26.1,0.00216,0.83,0.00179,6.98,1.34,2280.0,54.0,1.14,20
2003,2,15,-78.17,26.42,0.0,0.83,0.0,7.2,1.4,0.0,0.0,0.0,20
2003,2,15,-77.85,26.16,0.0,0.83,0.0,7.75,1.35,0.0,0.0,0.0,20
2003,2,16,-77.37,25.92,0.0,0.83,0.0,6.33,1.6,0.0,0.0,0.0,20
2003,2,16,-77.22,25.75,0.0,0.83,0.0,6.33,1.6,0.0,0.0,0.0,20
2003,2,17,-76.31,25.86,0.0,0.83,0.0,4.64,1.88,0.0,0.0,0.0,20
2003,2,17,-75.42,25.65,0.866,0.83,0.719,7.3,1.96,1400000.0,33100.0,2870.0,20
2003,2,18,-74.6,25.59,0.0,0.83,0.0,4.95,1.92,0.0,0.0,0.0,20
2003,2,19,-74.17,24.86,0.0,0.83,0.0,8.4,2.01,0.0,0.0,0.0,20
2003,2,20,-74.63,24.12,0.00432,0.83,0.00359,8.12,2.21,8730.0,207.0,5.86,20
2003,2,22,-74.58,22.04,0.0,0.83,0.0,8.91,2.9,0.0,0.0,0.0,20
2003,2,23,-74.45,21.34,0.00216,0.83,0.00179,5.7,2.48,3440.0,81.3,1.88,20
2003,2,23,-74.2,21.44,0.013,0.83,0.0108,5.7,2.48,20700.0,489.0,16.8,20
2003,2,28,-76.82,18.57,0.0151,0.83,0.0125,5.43,0.0,24000.0,569.0,20.2,20
2003,3,1,-77.17,18.9,0.0,0.83,0.0,0.0,1.32,0.0,0.0,0.0,20
2003,3,1,-77.69,19.13,0.0,0.83,0.0,5.23,1.13,0.0,0.0,0.0,20
2003,3,2,-78.88,19.85,0.0151,0.83,0.0125,7.13,1.27,15400.0,365.0,11.7,20
2003,3,2,-79.14,19.33,0.0,0.83,0.0,4.02,1.38,0.0,0.0,0.0,20
2003,3,3,-79.21,18.89,0.0108,0.83,0.00896,6.66,1.75,14200.0,335.0,10.6,20
2003,3,3,-79.34,17.24,0.0,0.83,0.0,8.22,2.16,0.0,0.0,0.0,20
2003,3,4,-80.39,17.0,0.00216,0.83,0.00179,7.66,2.16,4020.0,95.2,2.28,20
2003,3,4,-81.25,16.81,0.00432,0.83,0.00359,7.76,1.54,5840.0,138.0,3.59,20
2003,3,5,-82.03,16.55,0.00216,0.83,0.00179,9.32,0.97,2200.0,52.1,1.09,20
2003,3,5,-83.03,16.44,0.0,0.83,0.0,8.4,1.36,0.0,0.0,0.0,20
2003,3,3,-84.34,16.39,0.0,0.83,0.0,5.95,0.747,0.0,0.0,0.0,20
2003,3,6,-85.58,16.37,0.0,0.83,0.0,10.1,0.872,0.0,0.0,0.0,20
2003,3,11,-85.93,16.64,0.0,0.83,0.0,7.09,0.683,0.0,0.0,0.0,20
2003,3,11,-85.87,17.46,0.00432,0.83,0.00359,6.93,1.15,3890.0,92.1,2.19,20
2003,3,16,-83.88,24.15,0.0,0.83,0.0,4.68,0.607,0.0,0.0,0.0,20
2003,3,28,-79.81,25.35,0.0108,0.83,0.00896,3.67,1.06,4730.0,112.0,2.77,20
2003,3,29,-79.48,26.08,0.0,0.83,0.0,2.3,1.16,0.0,0.0,0.0,20
2003,3,29,-79.39,26.6,0.0,0.83,0.0,2.3,1.16,0.0,0.0,0.0,20
2003,3,30,-79.04,26.38,0.00432,0.83,0.00359,9.68,1.03,4850.0,115.0,2.86,20
2003,3,30,-78.04,26.07,0.00682,0.83,0.00566,6.71,1.16,5960.0,141.0,3.68,20
2003,4,4,-73.33,21.88,0.0,0.83,0.0,11.3,3.08,0.0,0.0,0.0,20
2003,4,5,-73.36,21.76,0.0,0.83,0.0,7.83,2.64,0.0,0.0,0.0,20
2003,4,5,-73.64,21.18,0.0,0.83,0.0,7.83,2.64,0.0,0.0,0.0,20
2003,4,6,-73.69,20.51,0.0,0.83,0.0,9.75,2.32,0.0,0.0,0.0,20
2003,4,8,-74.48,19.23,0.00498,0.83,0.00413,7.2,2.17,8750.0,207.0,5.88,20
2003,4,13,-77.02,18.76,0.389,0.83,0.323,0.0,0.798,684000.0,16200.0,1200.0,20
2003,4,14,-77.93,18.77,0.0,0.83,0.0,0.0,0.811,0.0,0.0,0.0,20
2003,4,15,-78.91,17.45,0.0,0.83,0.0,3.72,1.19,0.0,0.0,0.0,20
2003,4,17,-82.28,16.8,0.104,0.83,0.0863,4.7,0.425,23400.0,554.0,19.5,20
2003,4,18,-84.2,16.54,0.0027,0.83,0.00224,3.83,0.474,553.0,13.1,0.202,20
2003,4,18,-84.78,16.47,0.00381,0.83,0.00316,3.83,0.474,781.0,18.5,0.308,20
2003,4,23,-85.95,17.1,0.00432,0.83,0.00359,5.56,0.907,2460.0,58.1,1.25,20
2003,4,26,-83.8,24.68,0.0,0.83,0.0,6.5,0.953,0.0,0.0,0.0,20
2003,4,28,-83.88,25.47,0.00648,0.83,0.00538,3.79,0.774,2140.0,50.6,1.05,20
2003,4,29,-83.26,24.54,0.0259,0.83,0.0215,4.77,0.546,7600.0,180.0,4.95,20
2003,5,1,-82.22,24.14,0.0,0.83,0.0,5.79,0.792,0.0,0.0,0.0,20
2003,5,11,-81.58,23.82,0.0,0.83,0.0,7.52,0.0,0.0,0.0,0.0,20
2003,5,11,-80.95,23.98,0.0114,0.83,0.00946,6.33,0.0,5900.0,140.0,3.64,20
2003,5,12,-80.26,24.56,0.0,0.83,0.0,3.62,0.666,0.0,0.0,0.0,20
2003,5,12,-79.93,25.6,0.0,0.83,0.0,3.17,0.845,0.0,0.0,0.0,20
2003,5,12,-79.78,26.75,0.0,0.83,0.0,3.45,0.86,0.0,0.0,0.0,20
2003,5,14,-79.47,28.76,0.013,0.83,0.0108,2.56,0.573,2150.0,51.0,1.06,20
2003,5,14,-78.63,29.16,0.0,0.83,0.0,2.94,0.723,0.0,0.0,0.0,20
2003,5,15,-77.5,29.87,0.0648,0.83,0.0538,4.15,0.599,18200.0,430.0,14.3,20
2003,5,15,-76.76,30.27,0.0194,0.83,0.0161,4.03,0.544,4800.0,114.0,2.83,20
2003,5,16,-75.7,30.52,0.0613,0.83,0.0509,5.92,0.673,27500.0,651.0,23.8,20
2003,5,16,-75.17,30.74,1.13,0.83,0.938,5.92,0.673,507000.0,12000.0,832.0,20
2003,5,17,-74.0,31.0,0.27,0.83,0.224,4.18,1.05,133000.0,3150.0,163.0,20
2003,5,17,-73.5,30.84,0.32,0.83,0.266,2.58,0.985,91700.0,2170.0,103.0,20
2003,5,18,-72.38,30.79,0.0389,0.83,0.0323,5.42,1.89,44800.0,1060.0,43.1,20
2003,5,19,-71.22,30.47,0.0729,0.83,0.0605,5.84,2.52,121000.0,2860.0,145.0,20
2003,5,19,-70.32,30.49,0.283,0.83,0.235,6.67,2.61,555000.0,13100.0,929.0,20
2003,5,19,-69.7,30.57,0.0108,0.83,0.00896,7.68,2.66,24900.0,590.0,21.1,20
2003,5,20,-69.17,30.99,0.013,0.83,0.0108,10.7,2.58,40400.0,956.0,38.0,20
2003,5,20,-68.07,30.73,0.0346,0.83,0.0287,10.3,2.55,102000.0,2420.0,118.0,20
2003,5,26,-64.29,32.82,0.136,0.83,0.113,8.07,1.67,207000.0,4890.0,278.0,20
2003,5,27,-63.32,35.03,0.0108,0.83,0.00896,7.76,1.64,15500.0,367.0,11.8,20
2003,5,28,-63.56,35.71,0.0734,0.83,0.0609,7.56,1.29,80400.0,1900.0,88.1,20
2003,5,28,-63.95,36.62,0.101,0.83,0.0838,7.54,1.42,122000.0,2890.0,146.0,20
2003,5,29,-63.92,37.55,0.0,0.83,0.0,11.5,2.42,0.0,0.0,0.0,20
2003,5,29,-63.14,39.32,0.0475,0.83,0.0394,7.03,2.13,80400.0,1900.0,88.0,20
2003,5,30,-63.53,39.61,0.0048,0.83,0.00398,9.58,2.63,13600.0,322.0,10.1,20
2003,6,1,-64.31,42.16,0.0254,0.83,0.0211,4.13,1.67,19700.0,466.0,15.8,20
2003,6,7,-63.39,43.68,0.0,0.83,0.0,3.78,1.56,0.0,0.0,0.0,20
2003,6,8,-63.7,42.5,0.0,0.83,0.0,5.32,1.18,0.0,0.0,0.0,20
2003,6,10,-68.5,42.39,0.00864,0.83,0.00717,4.8,1.2,5620.0,133.0,3.43,20
2003,6,12,-70.26,42.34,0.0339,0.83,0.0281,1.84,0.0,22100.0,522.0,18.2,20
2003,6,13,-70.23,42.13,0.013,0.83,0.0108,3.23,0.0,8460.0,200.0,5.64,20
2003,6,27,-70.92,41.39,0.0054,0.83,0.00448,1.85,0.429,483.0,11.4,0.172,20
2003,6,28,-71.12,40.69,0.0108,0.83,0.00896,4.65,0.483,2740.0,64.7,1.42,20
2003,6,28,-71.23,40.64,0.0,0.83,0.0,4.65,0.483,0.0,0.0,0.0,20
2003,6,29,-70.76,39.81,0.0,0.83,0.0,1.71,0.691,0.0,0.0,0.0,20
2003,6,30,-71.08,39.95,0.0162,0.83,0.0134,4.09,0.643,4800.0,114.0,2.83,20
2003,6,30,-71.11,39.84,0.0151,0.83,0.0125,4.09,0.643,4480.0,106.0,2.59,20
2003,7,1,-70.73,40.18,0.0,0.83,0.0,2.37,0.503,0.0,0.0,0.0,20
2003,7,1,-70.71,40.3,0.0,0.83,0.0,2.37,0.503,0.0,0.0,0.0,20
2003,7,2,-71.33,41.02,0.0,0.83,0.0,3.12,0.00207,0.0,0.0,0.0,20
2003,7,3,-71.12,41.32,0.00432,0.83,0.00359,4.2,0.00123,2.51,0.0595,0.000281,20
2003,7,20,-69.74,40.3,0.00864,0.83,0.00717,2.2,1.24,2670.0,63.2,1.38,20
2003,7,20,-69.34,39.94,0.0374,0.83,0.031,5.01,1.48,31400.0,742.0,27.9,20
2003,7,20,-69.23,40.35,0.0,0.83,0.0,2.2,1.24,0.0,0.0,0.0,20
2003,7,20,-69.15,40.64,0.0,0.83,0.0,2.2,1.24,0.0,0.0,0.0,20
2003,7,21,-68.95,41.05,0.0,0.83,0.0,1.6,1.11,0.0,0.0,0.0,20
2003,7,21,-69.11,41.28,0.00589,0.83,0.00489,2.86,0.88,1670.0,39.6,0.781,20
2003,7,22,-69.51,41.91,0.00432,0.83,0.00359,6.0,0.925,2710.0,64.0,1.4,20
2003,7,22,-69.73,42.27,0.0886,0.83,0.0735,8.47,0.445,37600.0,890.0,34.8,20
2003,7,22,-70.27,42.32,0.00864,0.83,0.00717,8.22,0.0,3670.0,86.8,2.04,20
2003,7,22,-70.44,42.37,0.0,0.83,0.0,8.22,0.0,0.0,0.0,0.0,20
2003,7,31,-70.41,43.06,0.0,0.83,0.0,2.79,0.0,0.0,0.0,0.0,20
2003,8,1,-70.11,42.71,0.0081,0.83,0.00672,4.68,0.0,3440.0,81.4,1.88,20
2003,8,1,-69.59,42.5,0.0,0.83,0.0,6.06,0.369,0.0,0.0,0.0,20
2003,8,2,-69.14,42.03,0.0,0.83,0.0,4.57,0.324,0.0,0.0,0.0,20
2003,8,2,-68.47,41.78,0.0108,0.83,0.00896,3.87,1.05,4960.0,117.0,2.94,20
2003,8,3,-68.33,41.38,0.00432,0.83,0.00359,3.61,0.906,1590.0,37.7,0.735,20
2003,8,3,-67.71,40.47,0.0,0.83,0.0,5.54,1.07,0.0,0.0,0.0,20
2003,8,4,-68.38,40.66,0.0,0.83,0.0,5.19,1.04,0.0,0.0,0.0,20
2003,10,18,-70.73,40.08,0.0,0.83,0.0,10.3,1.43,0.0,0.0,0.0,20
